step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,total_vehicle,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
620.0,14,1885.0,75.4,4.344396897416306,25,4,149.0,0.0,7,1659.0,0.2622684590068846,1,85.0,0.3369329921133917,2,52.0,0.14840705030004592,14,1945.0
625.0,14,1955.0,78.2,5.606042559976082,25,4,169.0,0.31283527410513323,7,1694.0,0.24466130492310906,1,38.0,0.47300359255893737,2,62.0,0.3132833535690652,14,1963.0
630.0,15,2027.0,92.13636363636364,2.9729930391442583,22,4,189.0,0.3292120270056112,8,1731.0,0.0048912558739722,1,43.0,0.021454390657377084,2,72.0,0.3128642180790097,15,2035.0
635.0,15,2062.0,98.19047619047619,3.016423669932486,21,4,209.0,0.19385540627289338,9,1775.0,0.09457077223313623,1,46.0,0.0,1,36.0,0.0,15,2066.0
640.0,15,2137.0,101.76190476190476,3.6244548033464845,21,4,229.0,0.0,9,1820.0,0.09629560546137675,1,51.0,0.0,1,41.0,0.0,15,2141.0
645.0,15,2212.0,116.42105263157895,1.861553623555011,19,4,249.0,0.0,9,1865.0,0.0011416450691481678,1,56.0,0.0,1,46.0,0.0,15,2216.0
650.0,14,2180.0,128.23529411764707,1.2603313326389511,17,4,269.0,0.0,10,1915.0,6.53963717909047e-06,0,0.0,1.0,0,0.0,1.0,14,2184.0
655.0,9,2057.0,128.5625,2.8671557227665185,16,4,291.0,0.18393880321633602,5,1864.0,0.06773959438296746,0,0.0,1.0,0,0.0,1.0,9,2155.0
660.0,9,2102.0,131.375,5.828693519209504,16,4,313.0,0.296860538092323,5,1795.0,0.0,0,0.0,1.0,0,0.0,1.0,9,2108.0
665.0,9,2147.0,143.13333333333333,4.842137602594611,15,4,331.0,0.06635066538038925,5,1820.0,0.0,0,0.0,1.0,0,0.0,1.0,9,2151.0
670.0,10,2195.0,182.91666666666666,2.2382005478956715,12,5,354.0,1.1690618715184317e-05,5,1845.0,0.0,0,0.0,1.0,0,0.0,1.0,10,2199.0
675.0,10,2245.0,224.5,0.0,10,5,379.0,0.0,5,1870.0,0.0,0,0.0,1.0,0,0.0,1.0,10,2249.0
680.0,5,1895.0,189.5,1.8941576625577732,10,0,175.0,0.1677105463782689,5,1895.0,0.0,0,0.0,1.0,0,0.0,1.0,5,2070.0
685.0,5,1920.0,192.0,5.843237642164198,10,0,0.0,1.0,5,1922.0,0.1644718598193238,0,0.0,0.8206188327550039,0,0.0,1.0,5,1922.0
690.0,5,1945.0,194.5,6.286766592106114,10,0,0.0,1.0,5,1947.0,0.16323660673038456,0,0.0,0.9797230409758977,0,0.0,1.0,5,1947.0
695.0,6,1971.0,246.375,3.0093945528814596,8,0,0.0,1.0,6,1973.0,8.057774071117628e-05,0,0.0,1.0,0,0.0,1.0,6,1973.0
700.0,5,1995.0,285.0,3.122802784144478,7,0,0.0,1.0,5,1995.0,0.0,0,0.0,1.0,0,0.0,1.0,5,1995.0
705.0,5,2020.0,336.6666666666667,2.06347725671346,6,0,0.0,1.0,5,2020.0,0.0,0,0.0,1.0,0,0.0,1.0,5,2020.0
710.0,5,2045.0,340.8333333333333,1.94152918061958,6,0,0.0,1.0,5,2045.0,0.0,0,0.0,1.0,0,0.0,1.0,5,2045.0
715.0,5,2070.0,414.0,0.0,5,0,0.0,1.0,5,2070.0,0.0,0,0.0,1.0,0,0.0,1.0,5,2070.0
720.0,2,408.0,81.6,2.1540636046201724,5,0,0.0,1.0,2,1387.0,0.0854544759273917,0,0.0,1.0,0,0.0,1.0,2,1387.0
