step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
155.0,113,2646.0,8.969491525423729,4.925613165158209,1,41.0,0.4365083085971102,13,428.0,0.19918764799137562,8,48.0,0.4349425070861656,2,36.0,0.41935725869721063,9,253.0,0.33395731069585294,5,98.0,0.23859699897649983,4,44.0,0.25031048417066254,0,4.0,0.8729797175835842,4,17.0,0.3192923489726229,13,819.0,0.24675700399959888,17,1635.0,0.10724832654515135,0,8.0,0.9354053018170961,0,4.0,0.8755775353181603,0,0.0,0.46085236280252256,34,1408.0,0.026217868957456855,3,22.0,0.0027673278613015375,113,4865.0
160.0,128,2111.0,6.966996699669967,4.771185260530296,2,15.0,0.5677088631630572,19,513.0,0.1373203934629519,3,52.0,0.2680600212617239,2,46.0,0.47550748269622733,14,311.0,0.22029959294280396,11,137.0,0.0006580919935803887,9,81.0,0.07050905460987804,0,0.0,0.7971661729853974,5,33.0,0.41956167930952887,7,722.0,0.45096620841816715,15,1709.0,0.1946415957369542,1,5.0,0.6466395580896158,2,6.0,0.14523841084189568,4,12.0,0.3064272525410416,30,1413.0,0.04784096109053497,4,46.0,0.4597196646476898,128,5101.0
165.0,120,1496.0,5.08843537414966,4.997095206419746,4,26.0,0.5632909423397535,25,631.0,0.13475340733880398,4,36.0,0.1970992899241894,2,60.0,0.31006407307021266,21,402.0,0.054562494464632634,11,195.0,0.06951726661359106,4,68.0,0.43097329712844373,0,2.0,0.6985822482254135,7,61.0,0.27898023288905355,2,452.0,0.46682090755296474,13,1774.0,0.26177763089694234,5,22.0,0.3799974478837169,0,6.0,0.14555081523796512,0,11.0,0.2097589493172847,22,1187.0,0.09887581601052703,0,27.0,0.7937259709794304,120,4960.0
170.0,121,1609.0,5.529209621993127,4.966931483562939,5,50.0,0.4661976416650525,25,756.0,0.1299047296174751,6,48.0,0.4109808833971524,0,4.0,0.7264066260528953,23,514.0,0.07734463949695894,11,250.0,0.3230984268269122,0,31.0,0.7425601143974331,3,11.0,0.47675543655383384,9,100.0,0.26564521773436334,3,378.0,0.319182807198178,20,1860.0,0.22600241211308042,0,22.0,0.4013097709425897,0,4.0,0.4559090672948083,0,4.0,0.4822152661471955,16,1209.0,0.16697301218694152,0,4.0,0.8634846985597858,121,5245.0
175.0,124,1592.0,5.470790378006873,4.765653298166222,8,84.0,0.48094190928762887,19,746.0,0.18563671341840868,0,42.0,0.6242883815540253,0,8.0,0.7610700214451832,25,637.0,0.09305443612604104,11,305.0,0.4645240572028055,4,34.0,0.46622299256629973,0,17.0,0.5439664012763956,5,99.0,0.2957764718599149,8,408.0,0.2433394510260844,27,1986.0,0.127636693784465,3,10.0,0.44756760958956626,0,6.0,0.8372620199715054,0,4.0,0.8420591797323126,13,1280.0,0.25492031769588874,1,5.0,0.27447875571339575,124,5671.0
180.0,122,1710.0,5.876288659793815,4.987748555381901,5,76.0,0.3884694532827226,10,531.0,0.22947446968872154,2,12.0,0.20294523300300427,0,4.0,0.8257594566633539,27,769.0,0.06068618068311124,11,356.0,0.3460770854829268,4,54.0,0.0,1,5.0,0.5039244598435463,0,27.0,0.6437427689101476,13,468.0,0.2185723619815331,35,2145.0,0.045525106245173294,0,4.0,0.3463380872953208,0,6.0,0.9097406028759113,0,2.0,0.8600957357462392,12,1337.0,0.3251872100930136,2,9.0,0.13006559161972586,122,5805.0
185.0,124,2104.0,6.966887417218543,5.312682211154954,2,30.0,0.4871678868231968,2,555.0,0.34924250272519924,0,13.0,0.5747708759892616,0,0.0,0.8475312195637562,29,909.0,0.16021215485845078,11,411.0,0.14726253305668008,4,76.0,0.087191192296603,6,25.0,0.4382065333854646,0,4.0,0.8409226667411404,14,537.0,0.16832625395590217,36,2324.0,0.02645044426114782,0,3.0,0.4732031131082469,0,4.0,0.7395446810171928,0,2.0,0.660670158790699,19,1419.0,0.21092728265209207,1,10.0,0.6638454199180005,124,6322.0
190.0,126,2138.0,6.941558441558442,4.808471433714971,4,26.0,0.5808502136476115,7,581.0,0.25799834923766346,0,4.0,0.920755847960898,2,4.0,0.3911725144092435,31,1060.0,0.16798173392238316,5,350.0,0.07192128191295116,0,47.0,0.655887422853604,6,59.0,0.4057748524706098,3,5.0,0.4274784602082258,14,607.0,0.24474216077618977,30,2268.0,0.011871587006733778,0,5.0,0.8196940331504845,5,16.0,0.5482808392853599,0,5.0,0.4702536752775288,19,1353.0,0.1013900807487726,0,8.0,0.8042167614737293,126,6398.0
195.0,130,2146.0,7.059210526315789,5.000625680313848,2,19.0,0.45372522330479204,13,632.0,0.17250255412399446,0,0.0,0.7072966027548934,5,20.0,0.48404128219259107,32,1218.0,0.08791472205364609,0,170.0,0.6931427864747687,0,8.0,0.8860418942167659,6,89.0,0.3643222983891009,5,24.0,0.3213153705969922,14,677.0,0.3752624952667065,23,1971.0,0.08240947231164683,0,7.0,0.8409082630318618,5,41.0,0.34746468597270014,1,3.0,0.5870492304583196,24,1153.0,0.059478507657927136,0,4.0,0.8418802525501414,130,6036.0
200.0,140,2388.0,7.653846153846154,4.791775325545117,4,17.0,0.5269420047403336,20,717.0,0.13479567032225204,2,3.0,0.5841741017299217,6,50.0,0.6314433826066137,35,1387.0,0.01118770719014998,2,105.0,0.5308740776881317,0,4.0,0.8033529478711143,6,119.0,0.24745710449317238,1,22.0,0.39236783441454837,17,751.0,0.18941928022744547,19,2071.0,0.19483827168343215,0,4.0,0.8748997551875174,2,40.0,0.15725768980233992,2,3.0,0.41175539595568383,23,878.0,0.09277679991531375,1,5.0,0.8597128928407778,140,6176.0
205.0,140,2643.0,8.337539432176657,4.660859137470166,1,15.0,0.5258822098277203,26,835.0,0.12490999230009113,0,2.0,0.7185751758621597,6,78.0,0.46440452536105153,36,1565.0,2.961977942033002e-06,4,121.0,0.18350191356695494,2,10.0,0.30974861634679735,9,156.0,0.21503332732638022,0,1.0,0.7147906211485461,21,846.0,0.15426695851615407,15,2153.0,0.2355720158739531,1,6.0,0.41086630319646095,4,27.0,0.5226262846524339,5,25.0,0.5195765271078072,9,934.0,0.1589258120863619,1,6.0,0.8233426600117488,140,6780.0
210.0,141,2688.0,8.50632911392405,4.497976465119696,4,15.0,0.5825520509702068,31,984.0,0.13972434346128573,0,4.0,0.7957099078056739,10,122.0,0.04225910973561028,30,1573.0,0.12001757422756228,1,53.0,0.27177340030339125,6,37.0,0.42688725956997003,10,206.0,0.40060610564691085,0,0.0,0.9477578015121316,21,951.0,0.11877194892654257,15,2222.0,0.14670276323250409,6,29.0,0.37470226917392957,0,19.0,0.7535750204184726,0,24.0,0.6015156606045499,7,920.0,0.25260169732243914,0,0.0,0.6009204267525322,141,7159.0
215.0,154,2817.0,8.667692307692308,4.484758528508635,3,18.0,0.48527487900138266,35,1148.0,0.09623400057124307,0,4.0,0.6728495019654669,14,189.0,0.2363733674567817,22,1401.0,0.2512802017510824,1,12.0,0.780687807090339,7,72.0,0.5717026973516248,10,256.0,0.33738158259420864,0,0.0,0.9661710174616064,21,1056.0,0.15200511670788375,22,2320.0,0.05951441840161944,0,27.0,0.4587418824595473,0,4.0,0.5951493573452982,1,6.0,0.5641870511556358,13,945.0,0.2706354814389976,5,14.0,0.28448343266082576,154,7472.0
